Loci,Replicate,Final_fitness,Generation
50,183,31.781019107956908,50000
75,183,32.17406722800572,50000
100,183,24.24651898481725,50000
1,184,0.8096961528976764,50000
25,184,15.179001952859931,50000
50,184,14.445051465341896,50000
75,184,32.01729081336005,50000
100,184,28.298983294343614,50000
1,185,0.8096961528976764,50000
25,185,16.615133832825737,50000
50,185,29.388541158822523,50000
75,185,20.627140160511434,50000
100,185,16.81496278782353,50000
1,186,0.8096961528976764,50000
25,186,18.62522298744654,50000
50,186,13.137737506875874,50000
75,186,41.44082741040793,50000
100,186,40.41818478077436,50000
1,187,0.8096961528976764,50000
25,187,10.0010024639896,50000
50,187,16.984843187885513,50000
75,187,48.54168911222121,50000
100,187,56.20078420502242,50000
1,188,0.8096961528976764,50000
25,188,35.73584981402005,50000
50,188,28.145628970482996,50000
75,188,61.22799954725086,50000
100,188,26.734941237756235,50000
1,189,0.8096961528976764,50000
25,189,27.438899810965275,50000
50,189,23.611356961272516,50000
75,189,29.930839206110736,50000
100,189,26.86060233111832,50000
1,190,0.8096961528976764,50000
25,190,11.959266025929328,50000
50,190,52.77964527969417,50000
75,190,23.784903454587344,50000
100,190,31.92519264601678,50000
1,191,0.8096961528976764,50000
25,191,21.67021669483069,50000
50,191,10.033875287489362,50000
75,191,36.11279455852644,50000
100,191,53.124819786849386,50000
1,192,0.8096961528976764,50000
25,192,19.009066945521813,50000
50,192,13.352572992491648,50000
75,192,45.25631073124696,50000
100,192,21.75249007980767,50000
1,193,0.8096961528976764,50000
25,193,18.45456506748871,50000
50,193,19.193821522201162,50000
75,193,20.263383143312527,50000
100,193,28.39023111197195,50000
1,194,0.8096961528976764,50000
25,194,16.539219006638127,50000
50,194,26.021818506493258,50000
75,194,17.927684131679147,50000
100,194,17.77379336427152,50000
1,195,0.8096961528976764,50000
25,195,11.991314701061507,50000
50,195,97.37315706539222,50000
75,195,21.644152034813693,50000
100,195,27.11375100846653,50000
1,196,0.8096961528976764,50000
25,196,14.530794952101658,50000
50,196,12.42898367237857,50000
75,196,25.621141251634644,50000
100,196,123.93664486053653,50000
1,197,0.8096961528976764,50000
25,197,13.577164704628796,50000
50,197,16.80043951214479,50000
75,197,27.130976861555755,50000
100,197,32.92762713595359,50000
1,198,0.8096961528976764,50000
25,198,17.692937686917443,50000
50,198,18.215374023186016,50000
75,198,24.55447999103228,50000
100,198,38.22193681802524,50000
1,199,0.8096961528976764,50000
25,199,9.205402565409882,50000
50,199,21.361072647130513,50000
75,199,28.52189760729277,50000
100,199,20.182433514209524,50000
1,200,0.8096961528976764,50000
25,200,21.65295540176716,50000
50,200,33.5229752499814,50000
75,200,29.39573312571906,50000
100,200,23.50673716427851,50000
