Step,Fitness,CurrentGenomeSize,FinalGenomeSize,StartingLoci,Replicate
514,1.185918879047775,5.0,6.0,5,905
527,1.1730618055509472,6.0,6.0,5,905
531,1.185918879047775,5.0,6.0,5,905
36933,1.2983387028012718,6.0,6.0,5,905
0,1.0382701691878944,5.0,7.0,5,906
98,1.1115867000454849,5.0,7.0,5,906
2008,1.1816716742651432,6.0,7.0,5,906
7032,1.3129713824826907,7.0,7.0,5,906
0,0.9475125347623584,5.0,6.0,5,907
41,1.115059540279426,5.0,6.0,5,907
544,1.2822577947524711,6.0,6.0,5,907
0,1.0553297690675973,5.0,8.0,5,908
227,1.1365756602030002,6.0,8.0,5,908
411,1.1858284436132007,7.0,8.0,5,908
1784,1.3112798797262764,8.0,8.0,5,908
17929,1.3372761211067263,8.0,8.0,5,908
35549,1.4169110136572995,8.0,8.0,5,908
0,1.0328232681948255,5.0,6.003,5,909
65,1.1640019337395426,6.0,6.003,5,909
474,1.228409578758496,6.0,6.003,5,909
0,1.0339034591889757,5.0,6.0,5,910
57,1.2213089584080057,5.0,6.0,5,910
347,1.3282724061968851,6.0,6.0,5,910
0,1.0105800862615437,5.0,4.0,5,911
63,1.3006593995196132,4.0,4.0,5,911
0,1.0595104677199794,5.0,5.0,5,912
52,1.2022667299971703,5.0,5.0,5,912
1924,1.2768952743444135,4.0,5.0,5,912
2372,1.350764157973499,5.0,5.0,5,912
0,1.0900764109234629,5.0,3.0,5,913
168,1.166148341156047,4.0,3.0,5,913
2255,1.3037221619485406,3.0,3.0,5,913
0,0.9981231583018332,5.0,5.0,5,914
43,1.1452183646222278,5.0,5.0,5,914
956,1.2064164258350307,6.0,5.0,5,914
1727,1.2271653452633888,5.0,5.0,5,914
1728,1.2064164258350307,6.0,5.0,5,914
1731,1.2271653452633888,5.0,5.0,5,914
1732,1.2064164258350307,6.0,5.0,5,914
1734,1.2271653452633888,5.0,5.0,5,914
0,1.1500268028424758,5.0,5.0,5,915
219,1.199332151951896,5.0,5.0,5,915
223,1.1500268028424758,5.0,5.0,5,915
224,1.199332151951896,5.0,5.0,5,915
0,1.027333829283799,5.0,7.0,5,916
60,1.2070628331598383,6.0,7.0,5,916
6619,1.2770633644896807,7.0,7.0,5,916
0,0.9679663999285807,5.0,6.0,5,917
43,1.2386162743229547,5.0,6.0,5,917
840,1.2557355694833952,6.0,6.0,5,917
0,1.1756721413549933,5.0,4.998,5,918
15168,1.2017284318791128,5.0,4.998,5,918
0,1.2578405131895514,5.0,5.002,5,919
0,1.0096276046460393,5.0,8.998,5,920
188,1.1404956032686426,6.0,8.998,5,920
2587,1.1555801388164706,7.0,8.998,5,920
2588,1.1404956032686426,6.0,8.998,5,920
2598,1.1555801388164706,7.0,8.998,5,920
2608,1.1404956032686426,6.0,8.998,5,920
2609,1.1555801388164706,7.0,8.998,5,920
5967,1.169356700048107,8.0,8.998,5,920
6008,1.2626973736578788,9.0,8.998,5,920
0,0.9398656417031893,5.0,5.0,5,921
43,1.09979846384802,6.0,5.0,5,921
152,1.1749552534540928,6.0,5.0,5,921
483,1.3051840256717702,5.0,5.0,5,921
0,1.0731120740767786,5.0,6.003,5,922
64,1.240106045218488,6.0,6.003,5,922
0,1.0217427473872145,5.0,5.0,5,923
43,1.3753328232282647,5.0,5.0,5,923
0,1.4667750418377588,5.0,5.001,5,924
0,0.8559801841125596,5.0,6.0,5,925
24,1.0712271714457842,5.0,6.0,5,925
130,1.1260126548011709,5.0,6.0,5,925
281,1.2878970727050463,6.0,6.0,5,925
0,0.9061881311910106,5.0,4.0,5,926
45,1.0629269410989821,6.0,4.0,5,926
131,1.0797701882831083,5.0,4.0,5,926
203,1.2285785936879499,4.0,4.0,5,926
0,0.9229911422084098,5.0,4.0,5,927
48,1.053286477876317,5.0,4.0,5,927
112,1.2030052654295522,5.0,4.0,5,927
426,1.213462438872254,6.0,4.0,5,927
427,1.2030052654295522,5.0,4.0,5,927
448,1.213462438872254,6.0,4.0,5,927
1178,1.2554308886647798,5.0,4.0,5,927
1179,1.213462438872254,6.0,4.0,5,927
1182,1.2554308886647798,5.0,4.0,5,927
1193,1.213462438872254,6.0,4.0,5,927
1194,1.2554308886647798,5.0,4.0,5,927
1195,1.213462438872254,6.0,4.0,5,927
1197,1.2554308886647798,5.0,4.0,5,927
1478,1.2954852485196624,4.0,4.0,5,927
0,0.959640670794543,5.0,6.002,5,928
52,1.0970487713638892,5.0,6.002,5,928
223,1.1656064917618902,5.0,6.002,5,928
224,1.0970487713638892,5.0,6.002,5,928
226,1.1656064917618902,5.0,6.002,5,928
344,1.2194850460794109,6.0,6.002,5,928
0,0.8864274959773855,5.0,7.0,5,929
44,1.0294904726550556,5.0,7.0,5,929
67,1.056383461867985,6.0,7.0,5,929
107,1.120521931885389,6.0,7.0,5,929
122,1.1833517408089966,6.0,7.0,5,929
292,1.3529636034348278,7.0,7.0,5,929
0,1.0132768756056212,5.0,4.0,5,930
48,1.2159968743642577,4.0,4.0,5,930
0,1.1137932443536396,5.0,4.031,5,931
3039,1.1812599255001124,4.0,4.031,5,931
0,1.0055587885034731,5.0,6.0,5,932
46,1.1453110268720326,5.0,6.0,5,932
212,1.1809965433518166,5.0,6.0,5,932
213,1.1453110268720326,5.0,6.0,5,932
214,1.1809965433518166,5.0,6.0,5,932
218,1.1453110268720326,5.0,6.0,5,932
234,1.1809965433518166,5.0,6.0,5,932
237,1.2823947726574265,6.0,6.0,5,932
238,1.1809965433518166,5.0,6.0,5,932
240,1.2823947726574265,6.0,6.0,5,932
0,0.9812772917122633,5.0,5.0,5,933
31,1.2650200213682108,5.0,5.0,5,933
0,1.0445131094647842,5.0,5.0,5,934
27,1.4177184414687325,5.0,5.0,5,934
0,1.201794524652033,5.0,5.0,5,935
2655,1.2161902271493537,4.0,5.0,5,935
4980,1.24921209303262,4.0,5.0,5,935
4982,1.2161902271493537,4.0,5.0,5,935
4983,1.24921209303262,4.0,5.0,5,935
22504,1.415969227970976,5.0,5.0,5,935
0,0.9904575850538848,5.0,5.0,5,936
38,1.1676115274967116,5.0,5.0,5,936
46371,1.210944454823692,4.0,5.0,5,936
46373,1.1676115274967116,5.0,5.0,5,936
46374,1.210944454823692,4.0,5.0,5,936
46375,1.1676115274967116,5.0,5.0,5,936
46376,1.210944454823692,4.0,5.0,5,936
46386,1.4597416619864756,5.0,5.0,5,936
0,1.0381345688442079,5.0,8.01,5,937
248,1.1481315816827706,5.0,8.01,5,937
1555,1.1948157104955337,6.0,8.01,5,937
1994,1.2662657486650397,8.0,8.01,5,937
7422,1.2894261015250843,8.0,8.01,5,937
0,1.0578431168659135,5.0,6.002,5,938
66,1.209213598223284,5.0,6.002,5,938
731,1.2784554399515056,6.0,6.002,5,938
0,0.9608495877743347,5.0,5.0,5,939
28,1.2515680297794374,5.0,5.0,5,939
182,1.3271174779660206,5.0,5.0,5,939
0,0.9986889188901393,5.0,5.0,5,940
31,1.297778534110098,5.0,5.0,5,940
0,0.9856399441778845,5.0,8.0,5,941
61,1.1027755344911783,5.0,8.0,5,941
1128,1.1273975969590562,6.0,8.0,5,941
1129,1.1027755344911783,5.0,8.0,5,941
1130,1.1273975969590562,6.0,8.0,5,941
2415,1.177526116135832,7.0,8.0,5,941
2681,1.3160034155281224,8.0,8.0,5,941
0,0.8407739299840312,5.0,6.003,5,942
30,1.0399582883273446,6.0,6.003,5,942
40,1.1663539729417187,5.0,6.003,5,942
3732,1.1992247039508717,6.0,6.003,5,942
0,1.0443970528692532,5.0,5.004,5,943
51,1.2197476522875748,5.0,5.004,5,943
39705,1.2122771168332902,5.0,5.004,5,943
39714,1.2197476522875748,5.0,5.004,5,943
0,0.9447167353522468,5.0,4.002,5,944
76,1.1363355268684703,6.0,4.002,5,944
97,1.183817365945841,5.0,4.002,5,944
37066,1.2462323832089914,4.0,4.002,5,944
0,0.9712426731236978,5.0,6.0,5,945
87,1.032544568679183,5.0,6.0,5,945
95,1.0610194738144645,6.0,6.0,5,945
109,1.032544568679183,5.0,6.0,5,945
116,1.0610194738144645,6.0,6.0,5,945
117,1.032544568679183,5.0,6.0,5,945
119,1.0610194738144645,6.0,6.0,5,945
128,1.1053437535108157,5.0,6.0,5,945
4804,1.1989302020089032,6.0,6.0,5,945
4873,1.3607469527932885,6.0,6.0,5,945
0,0.8836433197122223,5.0,4.0,5,946
24,1.146315092988568,6.0,4.0,5,946
240,1.1738498749033053,6.0,4.0,5,946
881,1.2853224623467214,5.0,4.0,5,946
1316,1.3409423775876748,4.0,4.0,5,946
1317,1.2853224623467214,5.0,4.0,5,946
1321,1.3409423775876748,4.0,4.0,5,946
0,0.9231133217453308,5.0,6.0,5,947
22,1.2159110973157092,5.0,6.0,5,947
740,1.2423209472720662,5.0,6.0,5,947
741,1.2159110973157092,5.0,6.0,5,947
742,1.2423209472720662,5.0,6.0,5,947
743,1.2159110973157092,5.0,6.0,5,947
744,1.2423209472720662,5.0,6.0,5,947
1789,1.2647934994185472,6.0,6.0,5,947
0,1.0276765062152684,5.0,5.999,5,948
91,1.1446441451612845,5.0,5.999,5,948
301,1.2765798695592847,6.0,5.999,5,948
0,1.202394922690903,5.0,6.0,5,949
20435,1.3540502655222768,6.0,6.0,5,949
0,1.1300935938594694,5.0,6.0,5,950
108,1.186623327963442,5.0,6.0,5,950
186,1.2640884943220285,6.0,6.0,5,950
435,1.2874507161011624,6.0,6.0,5,950
436,1.2640884943220285,6.0,6.0,5,950
437,1.2874507161011624,6.0,6.0,5,950
0,1.1294454048019233,5.0,6.0,5,951
387,1.171604450208142,6.0,6.0,5,951
850,1.3117584223688534,6.0,6.0,5,951
0,0.9934632815304378,5.0,6.0,5,952
49,1.1094407435593525,5.0,6.0,5,952
107,1.2049091463796349,6.0,6.0,5,952
2932,1.2698094768636128,6.0,6.0,5,952
0,1.1670772117607495,5.0,5.0,5,953
385,1.1977709143812947,5.0,5.0,5,953
386,1.1670772117607495,5.0,5.0,5,953
387,1.1977709143812947,5.0,5.0,5,953
0,1.1111758539753895,5.0,5.0,5,954
219,1.323712082040426,6.0,5.0,5,954
584,1.4721956449281497,5.0,5.0,5,954
0,1.2105060644899452,5.0,6.0,5,955
34954,1.2644795091337824,6.0,6.0,5,955
0,0.9511320834661896,5.0,5.001,5,956
63,1.1022778021411654,5.0,5.001,5,956
101,1.2655959610767626,6.0,5.001,5,956
12138,1.2780228917712702,5.0,5.001,5,956
12140,1.2655959610767626,6.0,5.001,5,956
12141,1.2780228917712702,5.0,5.001,5,956
0,0.9513851814689553,5.0,4.0,5,957
69,1.088312409218603,5.0,4.0,5,957
97,1.2020895533402616,5.0,4.0,5,957
5194,1.2140555254261751,4.0,4.0,5,957
5196,1.2020895533402616,5.0,4.0,5,957
5197,1.2140555254261751,4.0,4.0,5,957
0,0.9760058091727724,5.0,6.0,5,958
72,1.0635772349313408,5.0,6.0,5,958
88,1.0911159695686625,6.0,6.0,5,958
91,1.0635772349313408,5.0,6.0,5,958
95,1.0911159695686625,6.0,6.0,5,958
101,1.0635772349313408,5.0,6.0,5,958
102,1.0911159695686625,6.0,6.0,5,958
103,1.0635772349313408,5.0,6.0,5,958
104,1.0911159695686625,6.0,6.0,5,958
135,1.237933993741107,6.0,6.0,5,958
0,1.0155584500235617,5.0,6.013,5,959
74,1.1602603755514769,5.0,6.013,5,959
637,1.2434707899767048,6.0,6.013,5,959
0,1.0492055675981744,5.0,9.003,5,960
145,1.1600110925792126,6.0,9.003,5,960
3704,1.1812023885967056,7.0,9.003,5,960
3707,1.1600110925792126,6.0,9.003,5,960
3715,1.1812023885967056,7.0,9.003,5,960
3720,1.1600110925792126,6.0,9.003,5,960
3722,1.1812023885967056,7.0,9.003,5,960
4108,1.1909279549696177,6.0,9.003,5,960
4127,1.1812023885967056,7.0,9.003,5,960
4131,1.1909279549696177,6.0,9.003,5,960
4136,1.1812023885967056,7.0,9.003,5,960
4139,1.2210893583178857,8.0,9.003,5,960
4142,1.1812023885967056,7.0,9.003,5,960
4146,1.2210893583178857,8.0,9.003,5,960
4147,1.1812023885967056,7.0,9.003,5,960
4148,1.2210893583178857,8.0,9.003,5,960
4194,1.1909279549696177,6.0,9.003,5,960
4198,1.2210893583178857,8.0,9.003,5,960
5648,1.2538851277313772,9.0,9.003,5,960
11930,1.2789634868613808,9.0,9.003,5,960
0,1.0044787876291454,5.0,4.001,5,961
50,1.2063294499472519,4.0,4.001,5,961
984,1.2235412409386515,4.0,4.001,5,961
0,0.9452078579264326,5.0,5.0,5,962
23,1.315245892304137,5.0,5.0,5,962
0,0.8569302622191961,5.0,5.0,5,963
36,1.2001926789087012,4.0,5.0,5,963
1394,1.3028139487712642,5.0,5.0,5,963
0,1.1671447038290443,5.0,9.002,5,964
4948,1.1700531659907571,6.0,9.002,5,964
4958,1.1671447038290443,5.0,9.002,5,964
4981,1.1700531659907571,6.0,9.002,5,964
5063,1.1671447038290443,5.0,9.002,5,964
5074,1.1700531659907571,6.0,9.002,5,964
5076,1.1671447038290443,5.0,9.002,5,964
5077,1.1700531659907571,6.0,9.002,5,964
5078,1.1671447038290443,5.0,9.002,5,964
5079,1.1700531659907571,6.0,9.002,5,964
5080,1.1671447038290443,5.0,9.002,5,964
5083,1.1700531659907571,6.0,9.002,5,964
5195,1.1671447038290443,5.0,9.002,5,964
5197,1.1700531659907571,6.0,9.002,5,964
5198,1.1671447038290443,5.0,9.002,5,964
5344,1.1700531659907571,6.0,9.002,5,964
5348,1.1671447038290443,5.0,9.002,5,964
5816,1.2290287597610314,7.0,9.002,5,964
8946,1.2603300265841815,8.0,9.002,5,964
43492,1.367852493058296,9.0,9.002,5,964
0,1.0074908829631286,5.0,4.0,5,965
71,1.2013879386572885,5.0,4.0,5,965
12769,1.272731418860442,5.0,4.0,5,965
30398,1.271972287002437,5.0,4.0,5,965
30402,1.272731418860442,5.0,4.0,5,965
30409,1.271972287002437,5.0,4.0,5,965
30411,1.272731418860442,5.0,4.0,5,965
30493,1.271972287002437,5.0,4.0,5,965
30495,1.272731418860442,5.0,4.0,5,965
30729,1.271972287002437,5.0,4.0,5,965
30745,1.272731418860442,5.0,4.0,5,965
30754,1.271972287002437,5.0,4.0,5,965
30762,1.272731418860442,5.0,4.0,5,965
30841,1.271972287002437,5.0,4.0,5,965
30850,1.272731418860442,5.0,4.0,5,965
30851,1.271972287002437,5.0,4.0,5,965
30852,1.272731418860442,5.0,4.0,5,965
30854,1.271972287002437,5.0,4.0,5,965
30855,1.272731418860442,5.0,4.0,5,965
30858,1.271972287002437,5.0,4.0,5,965
30861,1.272731418860442,5.0,4.0,5,965
30865,1.271972287002437,5.0,4.0,5,965
30866,1.272731418860442,5.0,4.0,5,965
35745,1.3031500839339092,4.0,4.0,5,965
35746,1.272731418860442,5.0,4.0,5,965
35750,1.3031500839339092,4.0,4.0,5,965
35752,1.272731418860442,5.0,4.0,5,965
35753,1.3031500839339092,4.0,4.0,5,965
0,1.1495961313846488,5.0,5.0,5,966
254,1.1978412622141066,5.0,5.0,5,966
2823,1.1991224321200358,5.0,5.0,5,966
2853,1.1978412622141066,5.0,5.0,5,966
2861,1.1991224321200358,5.0,5.0,5,966
2864,1.1978412622141066,5.0,5.0,5,966
2865,1.1991224321200358,5.0,5.0,5,966
2866,1.1978412622141066,5.0,5.0,5,966
2868,1.1991224321200358,5.0,5.0,5,966
2871,1.1978412622141066,5.0,5.0,5,966
2875,1.1991224321200358,5.0,5.0,5,966
2876,1.1978412622141066,5.0,5.0,5,966
2886,1.1991224321200358,5.0,5.0,5,966
2887,1.1978412622141066,5.0,5.0,5,966
2889,1.1991224321200358,5.0,5.0,5,966
2899,1.1978412622141066,5.0,5.0,5,966
3492,1.1991224321200358,5.0,5.0,5,966
3519,1.1978412622141066,5.0,5.0,5,966
3520,1.1991224321200358,5.0,5.0,5,966
3549,1.1978412622141066,5.0,5.0,5,966
3550,1.1991224321200358,5.0,5.0,5,966
3554,1.1978412622141066,5.0,5.0,5,966
3557,1.1991224321200358,5.0,5.0,5,966
3567,1.1978412622141066,5.0,5.0,5,966
3716,1.1991224321200358,5.0,5.0,5,966
4072,1.218772264572199,6.0,5.0,5,966
4798,1.242686098274324,5.0,5.0,5,966
4802,1.218772264572199,6.0,5.0,5,966
4803,1.242686098274324,5.0,5.0,5,966
0,0.9909021586249869,5.0,4.0,5,967
51,1.1989287044171972,5.0,4.0,5,967
2027,1.2758858267440498,4.0,4.0,5,967
0,1.1300935938594694,5.0,6.0,5,968
124,1.186623327963442,5.0,6.0,5,968
1229,1.2874507161011624,6.0,6.0,5,968
0,0.9901984638593604,5.0,6.0,5,969
23,1.282978331787889,5.0,6.0,5,969
2365,1.3498085932285024,6.0,6.0,5,969
0,0.8840463703848377,5.0,5.0,5,970
22,1.0955202694148092,5.0,5.0,5,970
40,1.2133237774194472,4.0,5.0,5,970
2134,1.3107406763046767,5.0,5.0,5,970
0,1.0336682933126675,5.0,6.0,5,971
48,1.1770190654137354,5.0,6.0,5,971
180,1.2955253950256826,6.0,6.0,5,971
0,0.8332094358521046,5.0,3.998,5,972
41,1.03544348013046,5.0,3.998,5,972
122,1.0918916862274997,6.0,3.998,5,972
126,1.1296150036905386,5.0,3.998,5,972
127,1.0918916862274997,6.0,3.998,5,972
128,1.1296150036905386,5.0,3.998,5,972
243,1.395997371088922,4.0,3.998,5,972
0,1.1396457462562513,5.0,6.0,5,973
113,1.2572921807483695,5.0,6.0,5,973
541,1.3583942333195638,6.0,6.0,5,973
7623,1.5584813144472225,6.0,6.0,5,973
0,0.996202087509158,5.0,6.0,5,974
26,1.4025500999810527,6.0,6.0,5,974
0,0.8952986980952783,5.0,6.001,5,975
36,1.080612407561511,5.0,6.001,5,975
57,1.1172531563069914,6.0,6.001,5,975
1022,1.1374575997131509,6.0,6.001,5,975
1023,1.1172531563069914,6.0,6.001,5,975
1024,1.1374575997131509,6.0,6.001,5,975
1026,1.1172531563069914,6.0,6.001,5,975
1031,1.1374575997131509,6.0,6.001,5,975
2489,1.2406711399027521,6.0,6.001,5,975
2491,1.1374575997131509,6.0,6.001,5,975
2492,1.2406711399027521,6.0,6.001,5,975
0,0.9760729433995017,5.0,6.001,5,976
31,1.2111376985214002,5.0,6.001,5,976
487,1.2433562880833438,6.0,6.001,5,976
0,1.1742888601606414,5.0,5.0,5,977
202,1.2374925010497526,5.0,5.0,5,977
0,0.9364054367639458,5.0,5.002,5,978
20,1.372979757466185,5.0,5.002,5,978
0,1.3014578849956788,5.0,5.0,5,979
0,1.207255138438955,5.0,6.0,5,980
8316,1.3371632758119616,6.0,6.0,5,980
0,1.0470995636799614,5.0,6.0,5,981
46,1.2205918844971948,5.0,6.0,5,981
45072,1.2684530433293322,6.0,6.0,5,981
0,1.0527586857367612,5.0,7.0,5,982
111,1.2106437240064594,6.0,7.0,5,982
964,1.2789060984187206,7.0,7.0,5,982
0,0.9552629477449235,5.0,6.0,5,983
55,1.103988692923846,5.0,6.0,5,983
216,1.1865791160330217,6.0,6.0,5,983
1739,1.3018453042838896,6.0,6.0,5,983
0,1.0254249050100377,5.0,5.0,5,984
67,1.095466672931048,5.0,5.0,5,984
96,1.1466630012689456,5.0,5.0,5,984
250,1.2301467656544354,5.0,5.0,5,984
6623,1.240576913167145,5.0,5.0,5,984
6624,1.2301467656544354,5.0,5.0,5,984
6625,1.240576913167145,5.0,5.0,5,984
6637,1.2301467656544354,5.0,5.0,5,984
6646,1.240576913167145,5.0,5.0,5,984
0,1.0225934511199524,5.0,5.0,5,985
56,1.1675773891812484,5.0,5.0,5,985
69,1.1950156568367318,5.0,5.0,5,985
0,0.9192055023656915,5.0,6.0,5,986
34,1.1182057309954514,6.0,6.0,5,986
64,1.197007985025519,5.0,6.0,5,986
1150,1.2829939531865133,6.0,6.0,5,986
0,0.9228635395402084,5.0,5.0,5,987
31,1.1947540533885133,5.0,5.0,5,987
0,1.143933754463957,5.0,5.0,5,988
173,1.1781508395563327,5.0,5.0,5,988
174,1.143933754463957,5.0,5.0,5,988
178,1.1781508395563327,5.0,5.0,5,988
486,1.238015888612779,4.0,5.0,5,988
14944,1.3617586153535821,5.0,5.0,5,988
0,1.158790927591963,5.0,6.0,5,989
235,1.240276389482038,6.0,6.0,5,989
7219,1.2871313164494167,6.0,6.0,5,989
7223,1.240276389482038,6.0,6.0,5,989
7224,1.2871313164494167,6.0,6.0,5,989
0,1.0431634326421402,5.0,6.0,5,990
58,1.2078553798425848,6.0,6.0,5,990
1363,1.2412137126577782,5.0,6.0,5,990
1365,1.2078553798425848,6.0,6.0,5,990
1369,1.2412137126577782,5.0,6.0,5,990
1963,1.299740510286514,6.0,6.0,5,990
1965,1.2412137126577782,5.0,6.0,5,990
1967,1.299740510286514,6.0,6.0,5,990
0,1.0512797671054808,5.0,6.0,5,991
74,1.209116788646157,5.0,6.0,5,991
4175,1.2501234348598123,6.0,6.0,5,991
4176,1.209116788646157,5.0,6.0,5,991
4179,1.2501234348598123,6.0,6.0,5,991
0,0.9972151383858547,5.0,7.0,5,992
55,1.1677675951348812,5.0,7.0,5,992
1190,1.2139616563577518,6.0,7.0,5,992
2599,1.2936037213908007,7.0,7.0,5,992
0,1.1518840210305512,5.0,6.0,5,993
2441,1.2360310116799544,6.0,6.0,5,993
0,1.0413742311354113,5.0,5.001,5,994
70,1.1915966057384912,5.0,5.001,5,994
1860,1.2073831576268432,6.0,5.001,5,994
3426,1.2538711344030693,5.0,5.001,5,994
0,1.0460205017572046,5.0,6.0,5,995
322,1.2527464770278156,6.0,6.0,5,995
0,1.0032763279988424,5.0,6.0,5,996
89,1.2165273065054774,6.0,6.0,5,996
3217,1.2586614877487123,6.0,6.0,5,996
0,1.0562810790513333,5.0,4.007,5,997
85,1.1656418577358467,5.0,4.007,5,997
257,1.2644937525072137,4.0,4.007,5,997
258,1.1656418577358467,5.0,4.007,5,997
259,1.2644937525072137,4.0,4.007,5,997
0,0.9789505231176546,5.0,5.0,5,998
33,1.1509001169022888,6.0,5.0,5,998
62,1.3019469887652517,5.0,5.0,5,998
0,1.0899029616495792,5.0,7.001,5,999
83,1.1425786477217679,5.0,7.001,5,999
297,1.1559476870150078,6.0,7.001,5,999
298,1.1425786477217679,5.0,7.001,5,999
300,1.1559476870150078,6.0,7.001,5,999
302,1.1425786477217679,5.0,7.001,5,999
324,1.1559476870150078,6.0,7.001,5,999
8109,1.1974194886150469,6.0,7.001,5,999
8194,1.2474313644095614,7.0,7.001,5,999
9228,1.3470688196766465,7.0,7.001,5,999
0,0.9170790169348781,5.0,8.986,5,1000
43,1.1581917520882414,5.0,8.986,5,1000
1666,1.1938579382341339,6.0,8.986,5,1000
9264,1.2148726233524842,7.0,8.986,5,1000
15302,1.2197973861177744,8.0,8.986,5,1000
15306,1.2148726233524842,7.0,8.986,5,1000
15311,1.2197973861177744,8.0,8.986,5,1000
15342,1.2148726233524842,7.0,8.986,5,1000
15343,1.2197973861177744,8.0,8.986,5,1000
15356,1.2148726233524842,7.0,8.986,5,1000
15357,1.2197973861177744,8.0,8.986,5,1000
15362,1.2148726233524842,7.0,8.986,5,1000
15365,1.2197973861177744,8.0,8.986,5,1000
15372,1.2148726233524842,7.0,8.986,5,1000
15462,1.2197973861177744,8.0,8.986,5,1000
15467,1.2148726233524842,7.0,8.986,5,1000
15570,1.2197973861177744,8.0,8.986,5,1000
15592,1.2148726233524842,7.0,8.986,5,1000
15593,1.2197973861177744,8.0,8.986,5,1000
15597,1.2531937671009246,8.0,8.986,5,1000
15598,1.2197973861177744,8.0,8.986,5,1000
15599,1.2531937671009246,8.0,8.986,5,1000
46751,1.293271477478523,9.0,8.986,5,1000
46759,1.2531937671009246,8.0,8.986,5,1000
46760,1.293271477478523,9.0,8.986,5,1000
46765,1.2531937671009246,8.0,8.986,5,1000
46770,1.293271477478523,9.0,8.986,5,1000
0,0.9393235399333317,5.0,4.997,5,1001
49,1.1379902375699495,6.0,4.997,5,1001
100,1.257638275642888,4.0,4.997,5,1001
1233,1.2656621853723449,5.0,4.997,5,1001
1234,1.257638275642888,4.0,4.997,5,1001
1236,1.2656621853723449,5.0,4.997,5,1001
1252,1.257638275642888,4.0,4.997,5,1001
1253,1.2656621853723449,5.0,4.997,5,1001
1262,1.257638275642888,4.0,4.997,5,1001
1267,1.2656621853723449,5.0,4.997,5,1001
1269,1.257638275642888,4.0,4.997,5,1001
1305,1.2656621853723449,5.0,4.997,5,1001
1308,1.257638275642888,4.0,4.997,5,1001
1309,1.2656621853723449,5.0,4.997,5,1001
1310,1.257638275642888,4.0,4.997,5,1001
1311,1.2656621853723449,5.0,4.997,5,1001
1312,1.257638275642888,4.0,4.997,5,1001
1315,1.2656621853723449,5.0,4.997,5,1001
1323,1.257638275642888,4.0,4.997,5,1001
1329,1.2656621853723449,5.0,4.997,5,1001
1338,1.257638275642888,4.0,4.997,5,1001
1339,1.2656621853723449,5.0,4.997,5,1001
0,1.02036333152578,5.0,4.0,5,1002
39,1.2350884966015487,5.0,4.0,5,1002
482,1.3750665802421298,4.0,4.0,5,1002
0,1.0326328857635434,5.0,7.0,5,1003
52,1.1986630719885962,5.0,7.0,5,1003
2891,1.2062721581708113,6.0,7.0,5,1003
2894,1.1986630719885962,5.0,7.0,5,1003
2895,1.2062721581708113,6.0,7.0,5,1003
3493,1.304974923671535,7.0,7.0,5,1003
0,0.9443853015512036,5.0,6.001,5,1004
40,1.1063751788639329,5.0,6.001,5,1004
117,1.1734435374254615,5.0,6.001,5,1004
259,1.2425987484571954,5.0,6.001,5,1004
262,1.1734435374254615,5.0,6.001,5,1004
265,1.2425987484571954,5.0,6.001,5,1004
267,1.1734435374254615,5.0,6.001,5,1004
268,1.2425987484571954,5.0,6.001,5,1004
42766,1.2838022129568374,6.0,6.001,5,1004
0,1.071462420322339,5.0,6.0,5,1005
83,1.142185454257225,5.0,6.0,5,1005
763,1.2369917699097939,6.0,6.0,5,1005
0,1.0733572360796226,5.0,6.0,5,1006
154,1.1526782415249888,5.0,6.0,5,1006
267,1.2965694777308123,6.0,6.0,5,1006
0,1.0333370840834217,5.0,7.003,5,1007
37,1.243658093737604,6.0,7.003,5,1007
656,1.3302496450066907,7.0,7.003,5,1007
0,0.9872431049059559,5.0,5.0,5,1008
70,1.126847879101567,5.0,5.0,5,1008
181,1.2053227419120103,5.0,5.0,5,1008
0,1.007591654608106,5.0,6.0,5,1009
37,1.2102136503047485,5.0,6.0,5,1009
1717,1.2161364775318309,5.0,6.0,5,1009
1720,1.2102136503047485,5.0,6.0,5,1009
1725,1.2161364775318309,5.0,6.0,5,1009
1762,1.2102136503047485,5.0,6.0,5,1009
1764,1.2161364775318309,5.0,6.0,5,1009
1816,1.2102136503047485,5.0,6.0,5,1009
1821,1.2161364775318309,5.0,6.0,5,1009
1840,1.2102136503047485,5.0,6.0,5,1009
1850,1.2161364775318309,5.0,6.0,5,1009
1857,1.2102136503047485,5.0,6.0,5,1009
1862,1.2161364775318309,5.0,6.0,5,1009
1863,1.2102136503047485,5.0,6.0,5,1009
1865,1.2161364775318309,5.0,6.0,5,1009
1886,1.2102136503047485,5.0,6.0,5,1009
1923,1.2161364775318309,5.0,6.0,5,1009
1959,1.2102136503047485,5.0,6.0,5,1009
1960,1.2161364775318309,5.0,6.0,5,1009
1963,1.2102136503047485,5.0,6.0,5,1009
1965,1.2161364775318309,5.0,6.0,5,1009
1970,1.2102136503047485,5.0,6.0,5,1009
1971,1.2161364775318309,5.0,6.0,5,1009
2237,1.2102136503047485,5.0,6.0,5,1009
2238,1.2161364775318309,5.0,6.0,5,1009
6294,1.2435672715458648,6.0,6.0,5,1009
6333,1.3317408523744239,6.0,6.0,5,1009
0,1.1070076372880424,5.0,4.002,5,1010
284,1.129416915730436,5.0,4.002,5,1010
285,1.1070076372880424,5.0,4.002,5,1010
